00:34:39:039, U5049739, 20
00:50:39:039, B5047179, 17
00:50:39:039, Q6162954, 1
00:50:39:039, H8280488, 0
00:50:39:039, X3853383, 11
00:50:39:039, A7833663, 0
00:50:39:039, S1582524, 3
00:50:39:039, O5545878, 1
00:50:39:039, K6885436, 10
00:50:39:039, N1251591, 7
00:50:39:039, C1212188, 7
00:50:39:039, B7166026, 2
00:50:39:039, X3135980, 20
00:50:39:039, B7949057, 0
00:50:39:039, Z5970229, 2
00:50:39:039, O5616466, 4
00:50:39:039, V4555419, 3
00:50:39:039, U3466270, 11
00:50:39:039, P3676155, E
00:50:39:039, M7420642, 9
00:50:39:039, F7849493, 4
00:50:39:039, E5786783, 12
00:50:39:039, H1063388, E
00:50:39:039, I6664155, 0
00:50:39:039, C6784419, 21
00:50:39:039, Q6707467, 16
00:50:39:039, Y3126041, 0
00:50:39:039, G7583052, 14
00:50:39:039, W7136673, 18
00:50:39:039, V8865356, 0
00:50:39:039, D4707477, 13
00:50:39:039, V1502844, 23
00:50:39:039, F3095736, E
00:50:39:039, B7536654, E
00:50:39:039, T2290868, 4
00:50:39:039, N1024148, 0
00:50:39:039, Q6260757, 0
00:50:39:039, Q2903640, E
00:50:39:039, B5338831, 3
00:50:39:039, H5069652, 12
